movie_id,movie_title,numb_of_critics,duration,genres,num_voted_users,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,gross,title_year,imdb_score,aspect_ratio,movie_facebook_likes,director_id,actor_1_id,actor_2_id,actor_3_id
4101,Frances Ha,345,86,Comedy|Drama|Romance,43982,best friend|black and white|father daughter relationship|female protagonist|mother daughter relationship,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1,139,English,USA,R,,4063238,2012,7.4,1.85,11000,1352,1592,,
654,Lincoln,538,150,Biography|Drama|History|War,197412,cultural conflict|politics|president|slavery|u.s. president,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,720,English,USA,PG-13,65000000,182204440,2012,7.4,2.35,71000,39,59,,
1616,Looper,589,119,Action|Crime|Drama|Sci-Fi|Thriller,428916,chase|future|surprise ending|time loop|time travel,http://www.imdb.com/title/tt1276104/?ref_=fn_tt_tt_1,667,English,USA,R,30000000,66468315,2012,7.4,2.35,75000,693,59,,
913,Zero Dark Thirty,558,157,Drama|History|Thriller,216032,al qaeda|cia|interrogation|lie|navy seal,http://www.imdb.com/title/tt1790885/?ref_=fn_tt_tt_1,640,English,USA,R,40000000,95720716,2012,7.4,1.85,39000,212,399,,
3151,Mud,368,130,Drama,135286,14 year old|boat|bounty hunter|boy|river,http://www.imdb.com/title/tt1935179/?ref_=fn_tt_tt_1,261,English,USA,PG-13,10000000,21589307,2012,7.4,2.35,27000,1009,73,,
4171,Ida,269,82,Drama,34643,convent|jew|jewish|nun|poland,http://www.imdb.com/title/tt2718492/?ref_=fn_tt_tt_1,123,Polish,Poland,PG-13,,3826455,2013,7.4,1.33,17000,1847,1624,,
3064,Inside Llewyn Davis,535,104,Drama|Music,96233,1960s|car hitting an animal|folk singer|friend|singer,http://www.imdb.com/title/tt2042568/?ref_=fn_tt_tt_1,313,English,USA,R,11000000,13214255,2013,7.4,1.85,26000,607,78,,
3410,Begin Again,283,104,Drama|Music,99430,manhattan new york city|new york city|record label|singer|song,http://www.imdb.com/title/tt1980929/?ref_=fn_tt_tt_1,182,English,USA,R,8000000,16168741,2013,7.4,1.85,43000,1463,143,,
4563,20 Feet from Stardom,149,91,Documentary|Music,9540,backup singer|band|bechdel test passed|concert footage|singer,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,80,English,USA,PG-13,1000000,4946250,2013,7.4,1.78,14000,2084,1821,,
3721,The Way Way Back,276,103,Comedy|Drama,115813,awkward boy|shy kid|summer|vacation|water park,http://www.imdb.com/title/tt1727388/?ref_=fn_tt_tt_1,216,English,USA,PG-13,5000000,21501098,2013,7.4,1.85,22000,1611,253,,
3089,La Famille B�댩lier,94,106,Comedy|Drama|Music,15060,audition|deaf|family relationships|love|singing,http://www.imdb.com/title/tt3547740/?ref_=fn_tt_tt_1,27,French,France,,11000000,,2014,7.4,1.85,0,1303,1198,,
4995,The Image Revolution,7,81,Biography|Documentary,66,comic book|comic book history|comics|spawn|walking dead,http://www.imdb.com/title/tt2294916/?ref_=fn_tt_tt_1,2,English,USA,,50000,,2014,7.4,,83,2372,2090,,
984,The Judge,276,141,Crime|Drama,136973,courtroom|dysfunctional family|indiana|lawyer|trial,http://www.imdb.com/title/tt1872194/?ref_=fn_tt_tt_1,275,English,USA,R,50000000,47105085,2014,7.4,2.35,47000,428,22,,
5023,Stories of Our Lives,6,60,Drama,70,,http://www.imdb.com/title/tt3973612/?ref_=fn_tt_tt_1,1,Swahili,Kenya,,15000,,2014,7.4,,45,2388,2109,,
4703,The Hadza: Last of the First,1,71,Documentary,5,east africa|hunter gatherer|indigenous|rift valley|swahili,http://www.imdb.com/title/tt2139721/?ref_=fn_tt_tt_1,1,English,USA,,650000,,2014,7.4,,5,2175,115,,
2505,"McFarland, USA",113,129,Biography|Drama|Sport,23480,coach|high school|place name in title|school|student,http://www.imdb.com/title/tt2097298/?ref_=fn_tt_tt_1,83,English,USA,PG,17000000,44469602,2015,7.4,2.35,21000,727,989,,
4324,"To Be Frank, Sinatra at 100",,81,Documentary,7,,http://www.imdb.com/title/tt4704314/?ref_=fn_tt_tt_1,,English,UK,,2000000,,2015,7.4,,0,1938,1704,,
186,Ant-Man,517,117,Action|Adventure|Comedy|Sci-Fi,313866,ant|chinatown san francisco|heist|sabotage|vault,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549,English,USA,PG-13,130000000,180191634,2015,7.4,1.85,61000,118,66,153,165
2310,Little Boy,45,106,Drama|War,15978,,http://www.imdb.com/title/tt1810683/?ref_=fn_tt_tt_1,122,English,Mexico,PG-13,20000000,6420319,2015,7.4,2.35,15000,956,385,,
1497,The Walk,335,123,Adventure|Biography|Drama|Thriller,77394,1970s|based on true story|new york city|skyscraper|tightrope walker,http://www.imdb.com/title/tt3488710/?ref_=fn_tt_tt_1,195,English,USA,PG,35000000,10137502,2015,7.4,2.35,24000,44,59,,
136,Mission: Impossible - Rogue Nation,465,131,Action|Adventure|Thriller,232187,capture|computer hacker|mission|rogue agent|spy,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440,English,China,PG-13,150000000,195000874,2015,7.4,2.35,47000,90,57,115,122
971,13 Hours,204,144,Action|Drama|Thriller|War,47764,based on true story|cia agent|libya|mercenary|u.s. ambassador,http://www.imdb.com/title/tt4172430/?ref_=fn_tt_tt_1,219,English,USA,R,50000000,52822418,2016,7.4,2.35,44000,28,98,,
4774,Alleluia! The Devil's Carnival,10,97,Horror|Musical,259,carnival|devil|redemption|reference to god,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,20,English,USA,,500000,,2016,7.4,1.78,707,1305,611,,
4116,BrainDead            ,7,44,Comedy|Drama|Horror|Sci-Fi|Thriller,2948,brains|exploding head|politician|swarm behavior|washington d.c.,http://www.imdb.com/title/tt4877736/?ref_=fn_tt_tt_1,28,English,USA,,,,,7.9,16.0,3000,,1260,,
3085,Lovesick            ,3,24,Comedy,2651,blond boy|chlamydia|list|male rear nudity|young couple,http://www.imdb.com/title/tt4051832/?ref_=fn_tt_tt_1,18,English,UK,,,,,7.9,,0,,1194,,
1803,Limitless            ,7,42,Crime|Drama|Sci-Fi|Thriller,38177,brain capacity|fbi|fictional drug|intelligence|taking a pill,http://www.imdb.com/title/tt4422836/?ref_=fn_tt_tt_1,131,English,USA,TV-14,,,,7.9,16.0,11000,,106,,
3330,Star Wars: The Clone Wars            ,47,23,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,28190,begins with narration|female warrior|inbetwequel|jedi knight|war against machines,http://www.imdb.com/title/tt0458290/?ref_=fn_tt_tt_1,73,English,USA,TV-PG,,,,7.9,2.35,2000,,1283,,
3175,Bones            ,68,40,Comedy|Crime|Drama|Mystery|Romance,111506,anthropologist|fbi|fbi agent|forensics|investigation,http://www.imdb.com/title/tt0460627/?ref_=fn_tt_tt_1,173,English,USA,TV-14,,,,7.9,1.78,0,,1221,,
2728,The Company            ,9,286,Drama|History|Thriller,3828,cia|mole|revolution|spy|ussr,http://www.imdb.com/title/tt0488352/?ref_=fn_tt_tt_1,39,English,USA,,,,,7.9,1.78,733,,1056,,
963,Unforgotten            ,2,45,Crime|Drama,1824,,http://www.imdb.com/title/tt4192812/?ref_=fn_tt_tt_1,9,English,UK,,,,,7.9,,0,,411,,
4305,Eureka            ,20,60,Comedy|Drama|Sci-Fi,39559,alternate reality|pacific northwest|small town|small town life|small town sheriff,http://www.imdb.com/title/tt0796264/?ref_=fn_tt_tt_1,136,English,USA,TV-14,,,,7.9,1.78,3000,,156,,
4077,Elmer Gantry,42,146,Drama,7998,1920s|evangelist|preacher|revival|traveling salesman,http://www.imdb.com/title/tt0053793/?ref_=fn_tt_tt_1,81,English,USA,Approved,3000000,,1960,7.9,1.66,808,1754,1582,,
4187,Hud,65,112,Drama,15277,alcoholism|forename as title|rancher|rodeo cowboy|texas,http://www.imdb.com/title/tt0057163/?ref_=fn_tt_tt_1,120,English,USA,Approved,2500000,,1963,7.9,2.35,1000,1288,1634,,
2488,My Fair Lady,82,170,Drama|Family|Musical|Romance,66959,colonel|flower girl|professor|street|wager,http://www.imdb.com/title/tt0058385/?ref_=fn_tt_tt_1,258,English,USA,Approved,17000000,72000000,1964,7.9,2.2,0,1026,984,,
3658,The Train,64,133,Thriller|War,10119,art|french|german|painting|train,http://www.imdb.com/title/tt0059825/?ref_=fn_tt_tt_1,124,English,France,Unrated,6700000,,1964,7.9,1.66,0,407,1399,,
3969,A Man for All Seasons,62,120,Biography|Drama|History,23713,catholic|chancellor|divorce|king henry viii|thomas more,http://www.imdb.com/title/tt0060665/?ref_=fn_tt_tt_1,167,English,UK,Approved,2000000,,1966,7.9,1.66,2000,1571,1444,,
3984,Midnight Cowboy,88,113,Drama,76616,gay|homosexual|homosexuality|hustler|male rear nudity,http://www.imdb.com/title/tt0064665/?ref_=fn_tt_tt_1,334,English,USA,X,3600000,,1969,7.9,1.85,0,829,1541,,
4397,The Conversation,149,113,Drama|Mystery|Thriller,74651,corruption|neo noir|recording|saxophone|surveillance,http://www.imdb.com/title/tt0071360/?ref_=fn_tt_tt_1,313,English,USA,PG,1600000,,1974,7.9,1.37,6000,420,43,,
2620,Halloween,318,101,Horror|Thriller,157857,halloween|masked killer|michael myers|slasher|trick or treat,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191,English,USA,R,300000,47000000,1978,7.9,2.35,12000,469,158,,
2493,Halloween,318,101,Horror|Thriller,157857,halloween|masked killer|michael myers|slasher|trick or treat,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191,English,USA,R,300000,47000000,1978,7.9,2.35,12000,469,158,,
4822,Halloween,318,101,Horror|Thriller,157863,halloween|masked killer|michael myers|slasher|trick or treat,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191,English,USA,R,300000,47000000,1978,7.9,2.35,12000,469,158,,
1808,The Blues Brothers,125,148,Action|Comedy|Crime|Music,142448,band|catholic|money|parolee|prison,http://www.imdb.com/title/tt0080455/?ref_=fn_tt_tt_1,319,English,USA,R,27000000,54200000,1980,7.9,1.85,14000,459,725,,
3081,E.T. the Extra-Terrestrial,215,120,Family|Sci-Fi,281842,bicyclist|boy|doll|star wars reference|voice impersonation,http://www.imdb.com/title/tt0083866/?ref_=fn_tt_tt_1,515,English,USA,PG,10500000,434949459,1982,7.9,1.85,34000,39,1192,,
1814,The Right Stuff,80,193,Adventure|Drama|History,45271,astronaut|sound barrier|space program|u.s. air force|u.s. space program,http://www.imdb.com/title/tt0086197/?ref_=fn_tt_tt_1,170,English,USA,PG,27000000,21500000,1983,7.9,1.85,0,774,185,,
1885,The Untouchables,123,119,Crime|Drama|Thriller,219008,corrupt judge|tax evasion|tough cop|white suit|year 1930,http://www.imdb.com/title/tt0094226/?ref_=fn_tt_tt_1,418,English,USA,R,25000000,76270454,1987,7.9,2.35,0,209,159,,
1714,Glory,60,122,Drama|History|War,101888,army|black soldier|military uniform|prejudice|u.s. civil war,http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1,365,English,USA,R,18000000,26830000,1989,7.9,1.85,0,104,157,,
3681,Do the Right Thing,103,120,Drama,59524,black militant|frustration|pizza|pizza parlor|pizzeria,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,418,English,USA,R,6500000,27545445,1989,7.9,1.85,0,437,1410,,
2419,Glory,60,122,Drama|History|War,101889,army|black soldier|military uniform|prejudice|u.s. civil war,http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1,365,English,USA,R,18000000,26830000,1989,7.9,1.85,0,104,157,,
2178,Edward Scissorhands,111,105,Fantasy|Romance,357581,creation|inventor|magical realism|scissors|suburb,http://www.imdb.com/title/tt0099487/?ref_=fn_tt_tt_1,588,English,USA,PG-13,20000000,56362352,1990,7.9,1.85,16000,25,2,,
2667,The Remains of the Day,58,134,Drama|Romance,45703,butler|housekeeper|manor|servant|service,http://www.imdb.com/title/tt0107943/?ref_=fn_tt_tt_1,156,English,UK,PG,11500000,22954968,1993,7.9,2.35,0,1074,83,,
2450,Ed Wood,148,127,Biography|Comedy|Drama,142416,1950s|director|friend|friendship|transvestism,http://www.imdb.com/title/tt0109707/?ref_=fn_tt_tt_1,420,English,USA,R,18000000,5887457,1994,7.9,1.85,0,25,2,,
2668,Boogie Nights,153,155,Drama,189032,1970s|adult entertainment industry|nightclub|porn industry|san fernando valley california,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1,560,English,USA,R,15000000,26384919,1997,7.9,2.35,0,602,203,,
640,The Insider,209,157,Biography|Drama|Thriller,133526,cbs|cbs news|research|tobacco|whistleblower,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1,521,English,USA,R,68000000,28965197,1999,7.9,2.35,0,159,211,,
354,Toy Story 2,191,82,Adventure|Animation|Comedy|Family|Fantasy,385871,collector|dog|friend|rescue|toy,http://www.imdb.com/title/tt0120363/?ref_=fn_tt_tt_1,515,English,USA,G,90000000,245823397,1999,7.9,1.85,0,30,34,,
3536,The Boondock Saints,100,102,Action|Crime|Thriller,197845,fbi|fbi agent|friend|irish|mafia,http://www.imdb.com/title/tt0144117/?ref_=fn_tt_tt_1,876,English,Canada,R,7000000,,1999,7.9,2.35,16000,1453,393,,
2606,"Crouching Tiger, Hidden Dragon",287,120,Action|Drama|Romance,217740,bare midriff|china|magical realism|martial arts|sword,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,1641,Mandarin,Taiwan,PG-13,15000000,128067808,2000,7.9,2.35,0,107,1024,,
4416,Nine Queens,94,114,Crime|Drama|Thriller,38215,con artist|hotel|partner|scam|stamp,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,125,Spanish,Argentina,R,1500000,1221261,2000,7.9,1.85,0,1991,1550,,
789,Almost Famous,149,152,Adventure|Comedy|Drama|Music,207287,band|magazine|rolling stone magazine|smoking marijuana|tour,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,822,English,USA,R,60000000,32522352,2000,7.9,1.85,15000,296,94,,
928,Shrek,212,90,Adventure|Animation|Comedy|Family|Fantasy,467113,donkey|fairy tale|ogre|princess|swamp,http://www.imdb.com/title/tt0126029/?ref_=fn_tt_tt_1,945,English,USA,PG,60000000,267652016,2001,7.9,1.85,0,14,405,,
717,The Bourne Identity,249,119,Action|Mystery|Thriller,407601,amnesia|assassin|money|political thriller|three word title,http://www.imdb.com/title/tt0258463/?ref_=fn_tt_tt_1,849,English,USA,PG-13,60000000,121468960,2002,7.9,2.35,0,53,110,,
2494,Hero,283,80,Action|Adventure|History,149414,china|flying|king|palace|sword,http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1,841,Mandarin,China,PG-13,31000000,84961,2002,7.9,2.35,0,187,55,,
1172,Hero,283,80,Action|Adventure|History,149414,china|flying|king|palace|sword,http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1,841,Mandarin,China,PG-13,31000000,84961,2002,7.9,2.35,0,187,55,,
3865,Lilya 4-Ever,112,109,Crime|Drama,35464,abandoned by mother|poverty|sex trade|teenage prostitution|unpaid bill,http://www.imdb.com/title/tt0300140/?ref_=fn_tt_tt_1,206,Russian,Sweden,R,,181655,2002,7.9,1.85,0,1695,1491,,
4175,Riding Giants,74,105,Documentary|History|Sport,3849,beach|surfing|surfing contest|two word title|wave,http://www.imdb.com/title/tt0389326/?ref_=fn_tt_tt_1,37,English,USA,PG-13,,2276368,2004,7.9,,0,1849,1626,,
3194,Crash,287,115,Crime|Drama|Thriller,361169,race relations|racism|racist|social problem|stereotype,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,1624,English,Germany,R,6500000,54557348,2004,7.9,2.35,18000,722,203,,
3453,Crash,287,115,Crime|Drama|Thriller,361169,race relations|racism|racist|social problem|stereotype,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,1624,English,Germany,R,6500000,54557348,2004,7.9,2.35,18000,722,203,,
3678,The Chorus,112,97,Drama|Music,44151,boarding school|boy|choir|school|teacher,http://www.imdb.com/title/tt0372824/?ref_=fn_tt_tt_1,110,French,France,PG-13,5500000,3629758,2004,7.9,2.35,0,1588,1407,,
3511,Veer-Zaara,29,192,Drama|Musical|Romance,34449,fair|pakistan|prison|rescue|stranded,http://www.imdb.com/title/tt0420332/?ref_=fn_tt_tt_1,119,Hindi,India,,7000000,2921738,2004,7.9,2.35,2000,1398,1190,,
1607,The Notebook,177,123,Drama|Romance,396396,class differences|letter|nursing home|second chance|summer love,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,1111,English,USA,PG-13,29000000,64286,2004,7.9,2.35,57000,550,351,,
1736,Walk the Line,291,153,Biography|Drama|Music|Romance,188637,1960s|accident|concert|guitar|prison,http://www.imdb.com/title/tt0358273/?ref_=fn_tt_tt_1,815,English,USA,PG-13,28000000,119518352,2005,7.9,2.39,11000,141,695,,
1994,The World's Fastest Indian,126,127,Biography|Drama|Sport,44198,mortgage|motorcycle|speed|trailer|utah,http://www.imdb.com/title/tt0412080/?ref_=fn_tt_tt_1,251,English,New Zealand,PG-13,25000000,5128124,2005,7.9,2.35,11000,146,83,,
2864,Letters from Iwo Jima,251,141,Drama|History|War,132149,blood splatter|general|island|japan|world war two,http://www.imdb.com/title/tt0498380/?ref_=fn_tt_tt_1,316,Japanese,USA,R,19000000,13753931,2006,7.9,2.35,5000,326,1112,,
526,Children of Men,372,109,Drama|Sci-Fi|Thriller,361767,chaos|england|long take|survival|violence,http://www.imdb.com/title/tt0206634/?ref_=fn_tt_tt_1,1206,English,USA,R,76000000,35286428,2006,7.9,1.85,17000,122,42,,
3362,Little Miss Sunshine,270,101,Comedy|Drama,355810,gay|graduate student|sister sister relationship|sprite|uncle nephew relationship,http://www.imdb.com/title/tt0449059/?ref_=fn_tt_tt_1,889,English,USA,R,8000000,59889948,2006,7.9,2.35,15000,1440,253,,
2559,Hot Fuzz,285,121,Action|Comedy|Mystery,352695,accident|conspiracy|police|police officer|village,http://www.imdb.com/title/tt0425112/?ref_=fn_tt_tt_1,687,English,UK,R,8000000,23618786,2007,7.9,2.35,17000,229,1011,,
4932,Once,232,85,Drama|Music|Romance,90827,immigrant|independent film|song|street|vacuum cleaner,http://www.imdb.com/title/tt0907657/?ref_=fn_tt_tt_1,329,English,Ireland,R,180000,9437933,2007,7.9,1.85,26000,1463,2052,,
4641,"4 Months, 3 Weeks and 2 Days",233,113,Drama,44763,female rear nudity|friend|hotel|rainy night|towel,http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1,172,Romanian,Romania,Not Rated,590000,1185783,2007,7.9,1.85,14000,2142,1867,,
4555,"Food, Inc.",120,94,Documentary,42389,farming|flesh eating|food|food industry|gluttony,http://www.imdb.com/title/tt1286537/?ref_=fn_tt_tt_1,183,English,USA,PG,,4417124,2008,7.9,1.78,37000,2079,1819,,
70,Iron Man,486,126,Action|Adventure|Sci-Fi,696338,afghanistan|billionaire|inventor|playboy|u.s. air force,http://www.imdb.com/title/tt0371746/?ref_=fn_tt_tt_1,1055,English,USA,PG-13,140000000,318298180,2008,7.9,2.35,10000,48,22,61,64
1872,Taken,309,93,Action|Thriller,483756,agent|cia|france|rescue|teenage abduction,http://www.imdb.com/title/tt0936501/?ref_=fn_tt_tt_1,974,English,France,PG-13,25000000,145000989,2008,7.9,2.35,29000,430,23,,
3596,The Wrestler,391,109,Drama|Sport,251349,heart attack|stripper|supermarket|wrestler|wrestling,http://www.imdb.com/title/tt1125849/?ref_=fn_tt_tt_1,547,English,USA,R,6000000,26236603,2008,7.9,2.35,10000,121,442,,
1,Avatar,723,178,Action|Adventure|Fantasy|Sci-Fi,886204,avatar|future|marine|native|paraplegic,http://www.imdb.com/title/tt0499549/?ref_=fn_tt_tt_1,3054,English,USA,PG-13,237000000,760505847,2009,7.9,1.78,33000,1,1,1,1
3769,Moon,415,97,Drama|Mystery|Sci-Fi,260607,computer|contract|earth|moon|solitude,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,485,English,UK,R,5000000,5009677,2009,7.9,2.35,47000,76,12,,
3030,The Fighter,410,116,Biography|Drama|Sport,275869,boxer|boxing|boxing match|crack cocaine|lowell massachusetts,http://www.imdb.com/title/tt0964517/?ref_=fn_tt_tt_1,389,English,USA,R,25000000,93571803,2010,7.9,2.35,36000,363,35,,
100,The Hobbit: An Unexpected Journey,645,182,Adventure|Fantasy,637246,dragon|dwarf|hobbit|orc|wizard,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,1367,English,USA,PG-13,180000000,303001229,2012,7.9,2.35,166000,17,16,19,18
3265,Amour,447,127,Drama|Romance,70382,aging|daughter|old couple|old love|stroke,http://www.imdb.com/title/tt1602620/?ref_=fn_tt_tt_1,190,French,France,PG-13,8900000,225377,2012,7.9,1.85,33000,1011,1240,,
2920,Ernest & Celestine,99,80,Animation|Comedy|Crime|Drama|Family,12029,bear|dentist|friendship|mouse|prejudice,http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1,32,French,France,PG,9600000,71442,2012,7.9,1.85,0,1229,852,,
24,The Hobbit: The Desolation of Smaug,509,186,Adventure|Fantasy,483540,dwarf|elf|lake town|mountain|sword and sorcery,http://www.imdb.com/title/tt1170358/?ref_=fn_tt_tt_1,951,English,USA,PG-13,225000000,258355354,2013,7.9,2.35,83000,17,16,19,18
846,Captain Phillips,491,134,Biography|Drama|Thriller,323353,hijacking|hostage|leader|ship|somalia,http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1,527,English,USA,PG-13,55000000,107100855,2013,7.9,2.35,65000,116,34,,
4083,Before Midnight,405,109,Drama|Romance,95362,friend|greece|greek|hotel room|twin,http://www.imdb.com/title/tt2209418/?ref_=fn_tt_tt_1,270,English,USA,R,3000000,8114507,2013,7.9,1.85,62000,777,1585,,
4993,Bending Steel,10,92,Documentary,53,,http://www.imdb.com/title/tt2181837/?ref_=fn_tt_tt_1,10,English,USA,,50000,,2013,7.9,16.0,33,2370,2089,,
76,Edge of Tomorrow,585,113,Action|Adventure|Sci-Fi,431620,alien|combat|dying repeatedly|end of the world|time loop,http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1,741,English,USA,PG-13,178000000,100189501,2014,7.9,2.35,77000,53,57,67,70
3358,Nightcrawler,534,117,Crime|Drama|Thriller,293304,employer employee relationship|ethics|journalism|sociopath|tv news,http://www.imdb.com/title/tt2872718/?ref_=fn_tt_tt_1,552,English,USA,R,8500000,32279955,2014,7.9,2.35,65000,1439,41,,
90,Big Hero 6,384,102,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,279093,high tech|martial arts|masked man|robot|superhero,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,433,English,USA,PG,165000000,222487711,2014,7.9,2.39,41000,63,67,79,83
163,How to Train Your Dragon 2,292,102,Action|Adventure|Animation|Comedy|Family|Fantasy,221128,dragon|father son relationship|husband wife relationship|mother son relationship|viking,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343,English,USA,PG,145000000,176997107,2014,7.9,2.35,46000,65,70,136,144
4500,The Second Mother,111,112,Comedy|Drama,7025,brazil|exam|housekeeper|northeast region of brazil|portuguese language,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,26,Portuguese,Brazil,R,4000000,375723,2015,7.9,2.35,0,2042,1788,,
1749,Straight Outta Compton,349,167,Biography|Crime|Drama|History|Music,119928,concert|gangsta rap|hip hop|nwa|rap music,http://www.imdb.com/title/tt1398426/?ref_=fn_tt_tt_1,331,English,USA,R,28000000,161029270,2015,7.9,2.35,76000,273,699,,
707,The Hateful Eight,596,187,Crime|Drama|Mystery|Thriller|Western,272839,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1,1018,English,USA,R,44000000,54116191,2015,7.9,2.76,114000,169,321,,
1134,The Returned            ,23,52,Drama|Fantasy|Horror|Mystery,15762,france|living dead|serial killer|small town|supernatural,http://www.imdb.com/title/tt2521668/?ref_=fn_tt_tt_1,47,French,France,TV-MA,,,,8.3,16.0,17000,,467,,
1948,Shaun the Sheep            ,12,7,Animation|Comedy|Family,7968,farmer|mischief|no dialog|sheep|sheepdog,http://www.imdb.com/title/tt0983983/?ref_=fn_tt_tt_1,12,English,UK,TV-G,,,,8.3,,834,,775,,
3398,Preacher            ,18,60,Adventure|Drama|Fantasy|Mystery,22848,heaven and hell|preacher|supernatural|vampire|vertigo comics,http://www.imdb.com/title/tt5016504/?ref_=fn_tt_tt_1,85,English,,TV-MA,,,,8.3,16.0,18000,,79,,
544,Life            ,12,45,Crime|Drama|Mystery,29450,cop|murder|partner|police|protective male,http://www.imdb.com/title/tt0874936/?ref_=fn_tt_tt_1,67,English,USA,,,,,8.3,,0,,259,,
4886,The Big Parade,48,151,Drama|Romance|War,4849,chewing gum|climbing a tree|france|translation problems|world war one,http://www.imdb.com/title/tt0015624/?ref_=fn_tt_tt_1,45,,USA,Not Rated,245000,,1925,8.3,1.33,226,1547,2021,,
2735,Metropolis,260,145,Drama|Sci-Fi,111841,art deco|bible quote|dance|silent film|worker,http://www.imdb.com/title/tt0017136/?ref_=fn_tt_tt_1,413,German,Germany,Not Rated,6000000,26435,1927,8.3,1.33,12000,1148,1060,,
4179,Singin' in the Rain,169,103,Comedy|Musical|Romance,150020,actress|chorus girl|fan|friend|love,http://www.imdb.com/title/tt0045152/?ref_=fn_tt_tt_1,568,English,USA,Approved,2540800,,1952,8.3,1.37,0,1853,1365,,
4156,Some Like It Hot,181,120,Comedy|Music|Romance,175196,all girl band|band|cross dressing|musician|yacht,http://www.imdb.com/title/tt0053291/?ref_=fn_tt_tt_1,350,English,USA,Not Rated,2883848,25000000,1959,8.3,1.66,10000,1707,1615,,
4070,The Apartment,183,125,Comedy|Drama|Romance,109335,apartment|elevator|elevator girl|love|mistress,http://www.imdb.com/title/tt0053604/?ref_=fn_tt_tt_1,241,English,USA,Approved,3000000,,1960,8.3,2.35,0,1707,1579,,
4078,Judgment at Nuremberg,73,186,Drama|War,44457,judge|law|nazi|nuremberg|war crime,http://www.imdb.com/title/tt0055031/?ref_=fn_tt_tt_1,176,English,USA,Not Rated,3000000,,1961,8.3,1.75,0,1393,1583,,
3904,The Great Escape,111,172,Adventure|Drama|History|Thriller|War,165638,digging|escape|escape attempt|prisoner|tunnel,http://www.imdb.com/title/tt0057115/?ref_=fn_tt_tt_1,301,English,USA,Approved,4000000,,1963,8.3,2.35,8000,1709,634,,
3080,2001: A Space Odyssey,285,161,Adventure|Mystery|Sci-Fi,427357,ancient astronaut|famous line|message from outer space|monolith|star child,http://www.imdb.com/title/tt0062622/?ref_=fn_tt_tt_1,1736,English,UK,G,12000000,56715371,1968,8.3,2.2,24000,328,1191,,
3669,The Sting,119,129,Comedy|Crime|Drama,175607,con|con man|courier|long con|murder,http://www.imdb.com/title/tt0070735/?ref_=fn_tt_tt_1,252,English,USA,PG,5500000,159600000,1973,8.3,1.85,0,1543,350,,
4796,Monty Python and the Holy Grail,131,91,Adventure|Comedy|Fantasy,382240,camelot|holy grail|king arthur|knight|lancelot,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,660,English,UK,PG,229575,1229197,1975,8.3,1.66,14000,255,377,,
4536,Taxi Driver,211,110,Crime|Drama,507063,loner|neo noir|night shift|taxi driver|vigilante,http://www.imdb.com/title/tt0075314/?ref_=fn_tt_tt_1,881,English,USA,R,1300000,,1976,8.3,1.85,35000,49,159,,
