SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE
145048,0,Cash loans,F,N,Y,1,90000.0,74628.0,8568.0,67500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0105
202611,0,Cash loans,M,Y,N,0,247500.0,729000.0,19228.5,729000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019689
416284,0,Cash loans,M,N,Y,1,315000.0,473760.0,53451.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.014464
284978,0,Cash loans,F,N,Y,0,157500.0,314055.0,19107.0,238500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.010006
257886,0,Cash loans,F,N,Y,1,135000.0,900000.0,35028.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561
387081,0,Revolving loans,F,N,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207
265574,0,Cash loans,F,N,Y,0,135000.0,256500.0,26410.5,256500.0,Family,Working,Incomplete higher,Widow,House / apartment,0.018209
217225,0,Cash loans,F,N,Y,0,112500.0,227520.0,18103.5,180000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.019101
384939,0,Cash loans,F,Y,Y,2,157500.0,545040.0,27814.5,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.035792000000000004
121767,0,Cash loans,M,Y,N,0,157500.0,331632.0,30685.5,315000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622
209293,0,Cash loans,M,N,Y,0,238500.0,1762110.0,48586.5,1575000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.006008
367053,0,Cash loans,F,N,N,2,157500.0,900000.0,47952.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885
394127,0,Cash loans,M,N,Y,2,166500.0,1494000.0,32985.0,1494000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885
325763,0,Cash loans,M,N,Y,0,180000.0,526491.0,23319.0,454500.0,Unaccompanied,Pensioner,Lower secondary,Single / not married,House / apartment,0.019689
272809,0,Cash loans,M,Y,Y,0,202500.0,1546020.0,45333.0,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164
401865,0,Cash loans,F,N,N,0,283500.0,495000.0,21100.5,495000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.026392
400651,0,Cash loans,F,N,Y,0,63000.0,95940.0,9472.5,90000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004
129300,0,Cash loans,M,N,N,0,360000.0,728460.0,57555.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00823
340706,0,Cash loans,F,N,Y,0,123750.0,904500.0,38452.5,904500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221
115381,0,Cash loans,F,N,N,1,175500.0,450000.0,22018.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.014519999999999996
333647,0,Cash loans,F,N,Y,0,180000.0,253737.0,25227.0,229500.0,Family,Working,Incomplete higher,Single / not married,House / apartment,0.008575
378610,0,Cash loans,F,Y,Y,0,103500.0,284256.0,27819.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792000000000004
203258,0,Cash loans,F,N,Y,0,148500.0,707287.5,36243.0,562500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561
275310,0,Cash loans,M,N,Y,0,135000.0,1206954.0,39064.5,945000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029
276352,0,Cash loans,F,N,Y,0,360000.0,1236816.0,36292.5,1080000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801
327405,1,Cash loans,F,N,N,0,180000.0,675000.0,19737.0,675000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.019101
166455,0,Cash loans,M,Y,Y,0,90000.0,188460.0,9994.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713
288140,0,Cash loans,F,Y,Y,0,202500.0,533668.5,22738.5,477000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.030755
383423,0,Cash loans,M,Y,Y,1,360000.0,699808.5,52452.0,625500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.020713
330644,0,Cash loans,F,N,Y,0,225000.0,225000.0,11488.5,225000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.028663
295212,0,Cash loans,M,N,N,0,135000.0,677664.0,35896.5,585000.0,Unaccompanied,Working,Higher education,Married,With parents,0.010032
259502,0,Cash loans,M,Y,N,0,270000.0,835380.0,40320.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007120000000000001
111528,0,Cash loans,F,N,Y,0,90000.0,1236816.0,36162.0,1080000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.025164
448117,0,Cash loans,M,N,N,0,99000.0,922500.0,26568.0,922500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.019101
355263,0,Cash loans,F,N,Y,0,54000.0,95940.0,10462.5,90000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00496
165534,0,Revolving loans,F,N,N,0,139500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010032
396807,0,Cash loans,F,N,N,0,135000.0,490495.5,26262.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634
395269,0,Revolving loans,M,N,Y,0,450000.0,900000.0,45000.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006
238830,0,Cash loans,M,N,N,0,90000.0,316125.0,20709.0,261000.0,Unaccompanied,Working,Lower secondary,Separated,House / apartment,0.018029
265132,0,Cash loans,F,N,Y,0,135000.0,207306.0,12654.0,148500.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.016612000000000002
197816,0,Cash loans,F,Y,N,2,157500.0,254700.0,17149.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755
387841,1,Cash loans,F,Y,Y,0,90000.0,1762110.0,46480.5,1575000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561
354654,0,Cash loans,M,Y,Y,0,270000.0,790830.0,62613.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508
414824,0,Revolving loans,F,N,Y,0,76500.0,247500.0,12375.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004
324268,1,Cash loans,M,N,N,1,112500.0,313438.5,24894.0,283500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329
326976,0,Cash loans,F,N,Y,0,90000.0,269550.0,11547.0,225000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.016612000000000002
167742,1,Cash loans,M,Y,Y,0,225000.0,891126.0,35469.0,796500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.002042
425251,0,Cash loans,F,N,Y,0,112500.0,1256400.0,36864.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.001276
402291,0,Cash loans,M,Y,Y,1,126000.0,889515.0,26136.0,742500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885
284848,0,Cash loans,F,Y,Y,2,112500.0,1185120.0,39298.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164
114593,0,Cash loans,F,N,N,0,112500.0,270000.0,10179.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625
269972,0,Cash loans,F,N,Y,0,180000.0,526491.0,17397.0,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010556
131598,0,Cash loans,M,Y,Y,1,202500.0,167121.0,8878.5,139500.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.010032
342003,0,Cash loans,F,N,Y,0,135000.0,522000.0,22243.5,522000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392
402785,0,Cash loans,F,N,N,0,180000.0,319981.5,21775.5,243000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004
338024,0,Cash loans,M,Y,Y,0,247500.0,900000.0,26316.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.003813
195767,0,Cash loans,M,Y,N,0,157500.0,1167345.0,45562.5,886500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003818
411436,0,Cash loans,M,Y,N,0,191700.0,2164878.0,57109.5,1935000.0,"Spouse, partner",Working,Lower secondary,Married,House / apartment,0.031329
236816,0,Cash loans,M,Y,N,0,360000.0,1006920.0,45630.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622
316776,0,Cash loans,F,Y,N,0,157500.0,450000.0,23562.0,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.032561
113226,0,Cash loans,M,Y,Y,0,112500.0,232344.0,12604.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029
328326,0,Cash loans,F,Y,Y,1,144000.0,601470.0,30838.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00702
360982,0,Cash loans,M,N,N,0,58500.0,298512.0,17266.5,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.01885
203919,0,Cash loans,F,N,Y,0,171000.0,547272.0,30690.0,495000.0,Unaccompanied,Student,Higher education,Married,House / apartment,0.020246
111770,0,Cash loans,F,N,N,0,180000.0,1528200.0,53248.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.002042
392300,0,Cash loans,F,N,Y,0,180000.0,540000.0,21546.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329
284697,0,Cash loans,M,Y,Y,3,585000.0,330237.0,26608.5,306000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508
356518,0,Cash loans,F,N,Y,0,135000.0,545040.0,26640.0,450000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.019101
333103,0,Cash loans,F,N,Y,1,112500.0,526491.0,31482.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801
410321,0,Cash loans,F,N,Y,0,427500.0,1034680.5,34326.0,927000.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.04622
363740,0,Cash loans,F,N,N,0,90000.0,486000.0,15678.0,486000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.022625
271258,0,Cash loans,M,Y,Y,1,360000.0,538704.0,27634.5,481500.0,Unaccompanied,State servant,Higher education,Married,Office apartment,0.035792000000000004
174336,0,Cash loans,F,N,Y,0,108000.0,225000.0,23184.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.011657
187806,0,Cash loans,F,N,Y,0,99000.0,239850.0,23494.5,225000.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.035792000000000004
280071,0,Cash loans,F,N,N,0,90000.0,675000.0,32472.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003122
128829,0,Cash loans,F,N,N,0,67500.0,622413.0,27544.5,495000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006296
389973,0,Cash loans,F,N,N,1,180000.0,225000.0,15034.5,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01885
448617,0,Cash loans,F,N,Y,0,54000.0,545040.0,20677.5,450000.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.001276
236868,0,Cash loans,F,Y,Y,1,157500.0,990000.0,29074.5,990000.0,Children,Working,Higher education,Married,House / apartment,0.014519999999999996
434133,0,Revolving loans,M,N,Y,0,146250.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010147
276708,0,Cash loans,F,N,Y,0,112500.0,904500.0,38322.0,904500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101
429728,1,Cash loans,M,N,Y,1,202500.0,755190.0,38686.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004
402049,0,Cash loans,M,N,Y,0,112500.0,148500.0,17752.5,148500.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.015221
162352,0,Cash loans,M,Y,N,1,405000.0,284400.0,13387.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.072508
326277,0,Cash loans,F,N,N,0,27000.0,454500.0,18022.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663
453902,0,Cash loans,M,Y,N,1,121500.0,364428.0,10152.0,238500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008473999999999999
340034,0,Cash loans,M,Y,N,3,135000.0,810000.0,28827.0,810000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999996
454974,0,Cash loans,F,N,Y,0,112500.0,225000.0,16371.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392
403289,0,Cash loans,F,Y,Y,0,180000.0,943425.0,27585.0,787500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329
330662,0,Cash loans,F,N,Y,1,189000.0,286704.0,14769.0,247500.0,Family,Commercial associate,Lower secondary,Married,House / apartment,0.011703
194352,0,Cash loans,F,Y,Y,0,157500.0,450000.0,16294.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.031329
295101,0,Cash loans,F,Y,N,0,234000.0,472500.0,44860.5,454500.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.026392
286978,1,Cash loans,F,N,Y,0,225000.0,544491.0,21226.5,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.04622
187274,0,Cash loans,M,Y,N,2,225000.0,298512.0,29655.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622
243602,0,Cash loans,F,N,Y,0,225000.0,673339.5,34510.5,535500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755
224936,0,Cash loans,F,N,N,0,117000.0,431280.0,23395.5,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.009549
453533,0,Cash loans,F,N,Y,0,157500.0,900000.0,35694.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461
174581,0,Cash loans,M,Y,N,0,157500.0,258709.5,14980.5,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246
421814,0,Cash loans,M,Y,Y,0,292500.0,1467612.0,56029.5,1350000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885
242206,1,Cash loans,M,Y,Y,0,202500.0,254700.0,15579.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689
378258,0,Cash loans,F,Y,N,0,126000.0,770292.0,30676.5,688500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461
216216,0,Cash loans,M,Y,N,0,202500.0,792346.5,26316.0,684000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755
197784,0,Cash loans,F,N,N,0,121500.0,948582.0,27733.5,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008575
158086,0,Cash loans,M,Y,Y,2,112500.0,297130.5,27252.0,256500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006852
310810,0,Cash loans,M,Y,N,0,103500.0,1007761.5,40095.0,927000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228
392086,0,Cash loans,F,Y,N,0,166500.0,728460.0,40806.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.002506
263161,0,Cash loans,F,N,N,2,225000.0,1054773.0,34407.0,945000.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,0.009549
182795,1,Cash loans,F,N,Y,0,166500.0,332946.0,17127.0,238500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.010032
265865,1,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Incomplete higher,Married,With parents,0.018029
104405,0,Cash loans,F,N,Y,0,139500.0,398016.0,31576.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008068
110116,0,Cash loans,F,N,Y,0,202500.0,1102500.0,46710.0,1102500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689
277805,1,Cash loans,F,N,N,1,157500.0,343377.0,16137.0,283500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.00702
172202,0,Cash loans,F,N,Y,0,135000.0,454500.0,20403.0,454500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392
275965,0,Cash loans,M,Y,Y,0,180000.0,254700.0,25321.5,225000.0,Family,Working,Higher education,Married,House / apartment,0.00733
436014,0,Cash loans,M,Y,N,0,247500.0,805500.0,26748.0,805500.0,Unaccompanied,Pensioner,Incomplete higher,Married,House / apartment,0.008019
142617,0,Cash loans,F,N,Y,0,67500.0,598486.5,19908.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801
302521,0,Cash loans,F,N,N,0,58500.0,339241.5,10413.0,238500.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.010966
333122,0,Cash loans,F,Y,Y,0,112500.0,576072.0,26986.5,405000.0,Family,Pensioner,Higher education,Civil marriage,House / apartment,0.010276
203343,0,Revolving loans,F,N,Y,0,108000.0,247500.0,12375.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.014464
413149,0,Cash loans,F,N,Y,0,382500.0,1005120.0,29520.0,720000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508
244356,0,Cash loans,M,N,Y,0,112500.0,112068.0,11610.0,99000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885
392520,0,Cash loans,M,Y,Y,0,211500.0,758214.0,38844.0,603000.0,Family,Pensioner,Higher education,Civil marriage,House / apartment,0.010147
416334,0,Revolving loans,F,Y,Y,0,202500.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634
168395,0,Cash loans,F,N,Y,0,166500.0,1252278.0,36747.0,1093500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
111762,1,Cash loans,F,N,Y,0,162000.0,540000.0,26109.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689
145801,0,Cash loans,F,Y,Y,1,202500.0,545040.0,35617.5,450000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.006852
382231,0,Cash loans,M,N,Y,2,292500.0,593010.0,17469.0,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634
232879,0,Revolving loans,F,N,Y,0,135000.0,337500.0,16875.0,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00496
393614,0,Cash loans,F,N,N,0,225000.0,299772.0,9702.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,0.018801
245712,0,Cash loans,M,Y,Y,0,180000.0,640080.0,31261.5,450000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.035792000000000004
395369,0,Cash loans,F,N,Y,1,225000.0,1762110.0,48586.5,1575000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101
361901,0,Cash loans,F,N,Y,0,117000.0,405000.0,17289.0,405000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663
182048,0,Cash loans,F,N,Y,0,135000.0,755190.0,32125.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.072508
344790,0,Cash loans,M,Y,Y,0,324000.0,1129500.0,47983.5,1129500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689
354730,0,Cash loans,M,Y,Y,0,225000.0,675000.0,19867.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392
455190,0,Cash loans,F,N,Y,0,270000.0,341280.0,21937.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164
148373,0,Cash loans,M,N,N,0,90000.0,808650.0,26217.0,675000.0,Family,Working,Lower secondary,Married,House / apartment,0.028663
338544,0,Cash loans,F,N,Y,0,180000.0,225000.0,22383.0,225000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.030755
130092,0,Cash loans,F,Y,Y,0,126000.0,679500.0,26946.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221
333375,0,Cash loans,F,N,Y,1,90000.0,454500.0,23337.0,454500.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.018209
233145,0,Cash loans,M,N,N,0,112500.0,284427.0,14652.0,216000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461
389748,0,Cash loans,F,N,Y,0,112500.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.009175
268703,1,Cash loans,F,N,Y,0,157500.0,552555.0,19017.0,477000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885
433813,0,Cash loans,F,N,Y,0,157500.0,1024290.0,30078.0,855000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713
257659,0,Cash loans,F,Y,Y,0,135000.0,373140.0,20965.5,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.011703
451973,0,Cash loans,M,N,Y,0,126000.0,270000.0,18171.0,270000.0,Family,Working,Higher education,Married,House / apartment,0.018634
384938,1,Cash loans,M,N,Y,2,148500.0,468733.5,22927.5,387000.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.031329
307036,0,Revolving loans,F,N,N,1,112500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020713
206381,0,Cash loans,F,N,Y,0,126000.0,239850.0,23494.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.00702
413072,0,Cash loans,M,Y,Y,1,157500.0,729792.0,23044.5,630000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276
300874,0,Cash loans,M,N,N,0,157500.0,523597.5,38452.5,468000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010032
247090,0,Cash loans,F,Y,N,0,135000.0,450000.0,11871.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392
216126,0,Cash loans,M,Y,Y,1,180000.0,946764.0,40243.5,765000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246
261186,0,Cash loans,F,N,Y,0,90000.0,1056447.0,30883.5,922500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689
392181,0,Cash loans,F,Y,N,2,99000.0,495985.5,24124.5,409500.0,Unaccompanied,Working,Higher education,Married,Office apartment,0.007114
319149,0,Cash loans,F,N,N,0,54000.0,90000.0,5989.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.019689
214204,0,Cash loans,F,N,Y,0,157500.0,1179000.0,32422.5,1179000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755
395327,0,Cash loans,M,N,Y,0,261000.0,675000.0,53329.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005313
175074,0,Cash loans,F,Y,Y,2,166500.0,562981.5,27211.5,486000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885
109639,0,Cash loans,F,N,Y,2,121500.0,265536.0,13684.5,180000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.005084
105077,0,Cash loans,F,N,N,0,135000.0,1350000.0,42520.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461
161862,0,Cash loans,F,N,Y,0,135000.0,208512.0,22023.0,180000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.020713
396767,0,Cash loans,F,N,N,2,67500.0,503676.0,27454.5,382500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006207
182877,0,Cash loans,F,Y,Y,1,225000.0,733315.5,39199.5,679500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.007120000000000001
110483,0,Cash loans,F,N,N,1,292500.0,1042560.0,34587.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002
202257,0,Cash loans,M,N,Y,0,135000.0,180000.0,16830.0,180000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.031329
260727,0,Cash loans,F,N,Y,1,126000.0,545040.0,20677.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207
163347,0,Cash loans,F,Y,N,1,135000.0,1504791.0,44127.0,1314000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029
156961,0,Cash loans,F,N,Y,0,90000.0,547344.0,16722.0,472500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461
154528,0,Cash loans,F,N,N,0,211500.0,545040.0,26640.0,450000.0,Family,Working,Higher education,Married,House / apartment,0.00496
402601,0,Cash loans,F,N,N,0,112500.0,312840.0,9274.5,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164
168121,0,Cash loans,M,N,N,0,81000.0,225000.0,24003.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.005144
356712,0,Cash loans,M,Y,N,0,85500.0,835380.0,32818.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885
424153,0,Cash loans,F,N,N,0,81000.0,276277.5,11704.5,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019689
293640,0,Cash loans,M,N,Y,0,81000.0,168102.0,19093.5,148500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010556
132652,0,Cash loans,M,N,Y,1,135000.0,381528.0,21901.5,315000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00963
255455,0,Cash loans,M,Y,Y,0,67500.0,119925.0,11812.5,112500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018634
145001,0,Cash loans,F,N,Y,1,76500.0,225000.0,11632.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
379423,0,Revolving loans,F,N,N,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.014519999999999996
401160,0,Cash loans,M,Y,N,1,126000.0,634482.0,20596.5,454500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010966
152533,0,Cash loans,F,N,Y,0,202500.0,398016.0,37534.5,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713
392248,0,Cash loans,M,Y,Y,0,225000.0,625500.0,20308.5,625500.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.014519999999999996
